Produto;Quantidade;Unitario;Total;Venda Ano;Loja;Cidade
 Aneethun Blond System - Shampoo Matizante 300ml ;6;62.9;377.4;94.35;https://perfil.mercadolivre.com.br/MEU+SALAO?brandId=1198;Londrina, Paraná.
 Kit Aneethun Force Sh 1l + Máscara + Finalizador + 3 Dose ;0;404.9;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit Completo Tratamento Cauterização Aneethun Kera System ;0;366.0;0.0;0.0;https://perfil.mercadolivre.com.br/STUDIOBELEZAWEB;Assis, São Paulo.
 Shampoo Silver Antiamarelamento Blond System - Silver ;1;54.5;54.5;7.79;https://perfil.mercadolivre.com.br/TBARROSF;São Paulo, São Paulo.
 Aneethun Revive System Máscara Protetora 1000ml ;0;145.95;0.0;0.0;https://perfil.mercadolivre.com.br/BB+COSMETICOS;São Paulo, São Paulo.
 Aneethun Finalizador Termoativado Kera System 250g ;8;52.99;423.92;84.78;https://perfil.mercadolivre.com.br/PURAMANIACOSMETICOS;Presidente Prudente, São Paulo.
 Aneethun Blond System - Kit Vitalização Desamareladora ;0;189.98;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Kit Alisamento Flex Lizz Aneethun (alisante+neutralizante) ;0;164.9;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Booster Aminoplex Revive - Aneethun 300ml ;1;189.29;189.29;63.1;https://perfil.mercadolivre.com.br/ENCONTRODABELEZACOSMETICOS;São Paulo, São Paulo.
 Kit Aneethun Anti Queda - Lançamento!! Pura Mania ;0;209.9;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Shampoo Silver+matizante E Máscara Iluminadora Aneethun ;4;168.0;672.0;672.0;https://perfil.mercadolivre.com.br/ISFERCOSMETICOS;Campinas, São Paulo.
 Aneethun Máscara A Intensivo 500g+ Shampoo Liss E Mascara ;0;160.0;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Queen Majestic Kit Completo Hidratação - 4 Produ ;0;349.9;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Máscara Capilar Hidratação Intensiva 1kg Promoção ;1;133.0;133.0;66.5;https://perfil.mercadolivre.com.br/ELISANGELAAPARECIDALOPESZIME;Assis, São Paulo.
 Aneethun Linha A Hidratação Kit Sh+másc+spray+leave - In ;0;215.98;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Age System Finalizador 250g ;6;57.0;342.0;34.2;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 Kit Shampoo + Mascara Linha A Hidratação Imediata Aneethu ;0;235.9;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit Aneethun Detox System Capilar Shampoo Bálsamo E Loçã ;0;158.9;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit Aneethun Linha A - Shampoo/creme De Silicone/máscara ;1;174.0;174.0;21.75;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Kit Shampoo Linha A 300ml + Aneethun Máscara Queratina 500g ;0;125.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+RADIANTE;Contagem, Minas Gerais.
 Aneethun Creme Silicone 250g Linha A Combo 4 Cremes ;1;185.99;185.99;185.99;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit Completo Queen Restauração Capilar (5 Produtos) Aneethun ;0;590.0;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+PROFISSIONAL;Belo Horizonte, Minas Gerais.
 Cabelos Cacheados Aneethun Kit De Tratamento Intensivo ;0;307.0;0.0;0.0;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Kit Blond System Matização Intensa 2 Produtos Aneethun ;1;129.0;129.0;21.5;https://perfil.mercadolivre.com.br/BELA+RADIANTE;Contagem, Minas Gerais.
 Aneethun Dose Concentrada Force System 3x25g ;0;100.0;0.0;0.0;https://perfil.mercadolivre.com.br/BELEZA_CRIATIVA;Belo Horizonte, Minas Gerais.
 Kit Force 2 Dose Concentrada Força+crescimento 25g Aneethun ;0;69.0;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+RADIANTE;Contagem, Minas Gerais.
 Aneethun Kinoa Force Lizz Creme De Relaxamento 1kg ;1;179.9;179.9;179.9;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Cachos Therapy Up Curly 250gr Definição De Cachos ;0;67.0;0.0;0.0;https://perfil.mercadolivre.com.br/STUDIOBELEZAWEB;Assis, São Paulo.
 Aneethun Blond Shampoo 300ml E Masc. 250gr Desamarelador ;1;115.5;115.5;28.88;https://perfil.mercadolivre.com.br/STUDIOBELEZAWEB;Assis, São Paulo.
 Aneethun Kit Force Shampoo + Máscara + Finalizador + Dose ;0;194.0;0.0;0.0;https://perfil.mercadolivre.com.br/ISFERCOSMETICOS;Campinas, São Paulo.
 Kit Aneethun 3 Itens ;0;381.04;0.0;0.0;https://perfil.mercadolivre.com.br/AMK+COSMETICOS;Santos, São Paulo.
 Aneethun Age System - Shampoo & Máscara Age System ;3;110.0;330.0;30.0;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Aneethun Blond System Shampoo Silver 300 Ml ;3;57.94;173.82;43.45;https://perfil.mercadolivre.com.br/DOCE+BELEZA+OFICIAL?brandId=137;São Paulo, São Paulo.
 Aneethun Shampoo 1 Litro Linha A Queratina E Silicone ;1;125.0;125.0;11.36;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Aneethun Detox System Esfoliante+bálsamo + Brinde ;0;173.9;0.0;0.0;https://perfil.mercadolivre.com.br/VIVIANESILVAMELLO;São Paulo, São Paulo.
 Aneethun Linha A Creme De Silicone 250 Ml ;0;49.0;0.0;0.0;https://perfil.mercadolivre.com.br/DISTRIBUIDORAFRANCESINHA;Campinas, São Paulo.
 Aneethun Liss System Máscara Disciplinante 1 Litro ;1;143.9;143.9;17.99;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 2 Kits Antiquebra E Antiqueda Therapy Aneethun Pronaxil ;0;401.52;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Shampoo Silicone Com Tutano E Queratina 300ml ;2;46.0;92.0;9.2;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 Kit Aneethun Anti Queda - Lançamento!! ;0;206.89;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Kit Shampoo + Mascara Revive System Aneethun ;0;102.89;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Aneethun Shampoo Linha A 1 Litro Profissional ;1;112.9;112.9;14.11;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Aneethun Kit Kera System - Cauterização De Auto Impacto ;0;409.0;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Kit Cabelos Ressecados-hábito Cosméticos-amansa Cabelo 3 Kit ;0;270.0;0.0;0.0;https://perfil.mercadolivre.com.br/BITTES+COSM%C3%89TICOS-4;Belo Horizonte, Minas Gerais.
 Aneethum Creme De Silicone Com Tutano E Queratina 1 Litro ;1;139.0;139.0;11.58;https://perfil.mercadolivre.com.br/BELEZA_CRIATIVA;Belo Horizonte, Minas Gerais.
 Kit Queen Shampoo + Cond + Bb Queen + Oil Treatment Aneethun ;0;334.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+RADIANTE;Contagem, Minas Gerais.
 Kit Aneethun Revive System Revitalização Da Cor Profissional ;1;149.9;149.9;37.48;https://perfil.mercadolivre.com.br/BELA+PROFISSIONAL;Belo Horizonte, Minas Gerais.
 Aneethun Kera Shampoo Antiresíduo 1 Litro ;0;126.9;0.0;0.0;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Kit Aneethun Age System Sh+másc+finalizador 3 Produtos ;0;159.9;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Creme Silicone Mascara Shampoo Aneethun Linha A Hidratação ;0;164.9;0.0;0.0;https://perfil.mercadolivre.com.br/STUDIOBELEZAWEB;Assis, São Paulo.
 Aneethun Age System Kit Plástica Capilar 4 Produtos Pequen ;0;239.9;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Aneethun Kit Kinoa Lizz - Shampoo + Bálsamo + Finalizador ;1;162.0;162.0;27.0;https://perfil.mercadolivre.com.br/BELA+RADIANTE;Contagem, Minas Gerais.
 Kit Aneethun Kinoa Force Lizz Profissional ;0;725.9;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Kit Aneethun Shampoo Linha A 300ml + Máscara Queratina 500g ;0;119.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+RADIANTE;Contagem, Minas Gerais.
 Kit Kerasystem Aneethun ;0;159.0;0.0;0.0;https://perfil.mercadolivre.com.br/ANOLIPI1;Nova Serrana, Minas Gerais.
 Aneethun Creme Silicone Com Tutano E Queratina 250ml Campina ;8;58.0;464.0;464.0;https://perfil.mercadolivre.com.br/ISFERCOSMETICOS;Campinas, São Paulo.
 Kit 2 Unidades Aneethun Ampola Hot Repair Revive System 30ml ;0;68.9;0.0;0.0;https://perfil.mercadolivre.com.br/COSMETICOSBEST;Santa Luzia, Minas Gerais.
 Kit Aneethun Kera System - Cauterização Capilar ;1;183.9;183.9;91.95;https://perfil.mercadolivre.com.br/PLAYSHAMPOOBELEZAMODA;São Paulo, São Paulo.
 Kit Aneethun Ampola Hot Repair Revive System 30ml 2 Unidades ;0;64.9;0.0;0.0;https://perfil.mercadolivre.com.br/COSMETICOSBEST;Santa Luzia, Minas Gerais.
 Aneethun Linha A Creme De Silicone 250ml ;0;69.0;0.0;0.0;https://perfil.mercadolivre.com.br/SAMUELSPERANDIO;Blumenau, Santa Catarina.
 Aneethun Linha A Shampoo ;1;54.9;54.9;27.45;https://perfil.mercadolivre.com.br/PLAYSHAMPOOBELEZAMODA;São Paulo, São Paulo.
 Kera System Shampoo /recondicionador E Finalizador Aneethun ;0;154.2;0.0;0.0;https://perfil.mercadolivre.com.br/STUDIOBELEZAWEB;Assis, São Paulo.
 Kit Force Shampoo 300ml + Máscara + Finalizador Aneethun ;0;164.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+PROFISSIONAL;Belo Horizonte, Minas Gerais.
 Up Curli - Definidor De Cachos - Cachos Terapy- Aneethun ;1;51.5;51.5;12.88;https://perfil.mercadolivre.com.br/DISBEL.CIABELEZA;Presidente Prudente, São Paulo.
 Kit Force 2 Dose Concentrada Força+crescimento 25g Aneethun ;0;64.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+PROFISSIONAL;Belo Horizonte, Minas Gerais.
 Aneethun Kit Kera System Cauterização De Auto Impacto Litro ;2;369.0;738.0;184.5;https://perfil.mercadolivre.com.br/BELA+PROFISSIONAL;Belo Horizonte, Minas Gerais.
 Aneethun Shampoo Force Fortalecedor System 1l Profissional ;0;119.9;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Kit Age System Plástica Capilar ;0;375.75;0.0;0.0;https://perfil.mercadolivre.com.br/CIABELEZA+DISBEL;Presidente Prudente, São Paulo.
 Finalizador Termoativado Kera System 250g - Aneethun ;1;55.32;55.32;55.32;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit Shampoo + Máscara Age System 1litr Aneethun Profissional ;0;246.89;0.0;0.0;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Aneethun Antiquebra Therapy Máscara Remineralizante 200g ;0;58.9;0.0;0.0;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Kit Revive System - Mascara 1l + Ampola ;0;149.99;0.0;0.0;https://perfil.mercadolivre.com.br/CIABELEZA+DISBEL;Presidente Prudente, São Paulo.
 Kit Age System Plástica Capilar Aneethun Profissional ;0;376.9;0.0;0.0;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Aneethun Kera System Recondicionador Instantâneo 250ml ;0;56.83;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Anti Quebra Aneethun Kit Cronograma Capilar ;0;146.99;0.0;0.0;https://perfil.mercadolivre.com.br/F.W+COSM%C3%89TICOS;Bauru, São Paulo.
 Kit Aneethun - Recuperação + Sham + Cond. Antiamarelamento ;0;233.8;0.0;0.0;https://perfil.mercadolivre.com.br/TBARROSF;São Paulo, São Paulo.
 Antiquebra Aneethun - Kit Sh230+masc200+spray130+kitcrono ;0;322.99;0.0;0.0;https://perfil.mercadolivre.com.br/F.W+COSM%C3%89TICOS;Bauru, São Paulo.
 Aneethun Kinoa System Kit Shampoo E Finalizador ;0;105.0;0.0;0.0;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 Age System Fluid Defense 60ml Aneethun ;1;54.9;54.9;13.72;https://perfil.mercadolivre.com.br/BELA+PROFISSIONAL;Belo Horizonte, Minas Gerais.
 Aneethun Kinoa Kit Shampoo, Bálsamo E Finalizador ;0;168.0;0.0;0.0;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 Aneethun Kinoa Máscara Hidratante 250g ;1;47.61;47.61;7.93;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Kit Geleia + Shampoo + Máscara Age System Litro Aneethun ;0;334.66;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit Aneethun Cachos Therapy - Shampoo Máscara Up Curly ;0;214.0;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Matizante Shampoo Blond System Aneethun 300ml ;2;48.0;96.0;32.0;https://perfil.mercadolivre.com.br/CIABELEZA+DISBEL;Presidente Prudente, São Paulo.
 Bbqueen + Kit Queen Aneethun Linha Profissional Litro ;0;413.61;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Aneethun Revive System Shampoo Antioxidante 250ml ;0;53.06;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Kit Completo Aneethun Cachos Therapy ;0;294.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+PROFISSIONAL;Belo Horizonte, Minas Gerais.
 Aneethun Liss Alinhamento Capilar Liso Duradouro Sh+másc 1l ;0;278.97;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Shampoo Kinoa Lizz Aneethun 300 Ml ;1;44.0;44.0;14.67;https://perfil.mercadolivre.com.br/CIABELEZA+DISBEL;Presidente Prudente, São Paulo.
 Aneethun Blond System Matizante Shampoo 300ml ;0;59.43;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Kit Age System Plástica Capilar Aneethun ;0;192.53;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Matizante Shampoo Blond System Aneethun 300ml ;1;49.99;49.99;12.5;https://perfil.mercadolivre.com.br/DISBEL.CIABELEZA;Presidente Prudente, São Paulo.
 Aneethun Kinoa Force Lizz Shampoo 300ml + Mascara 250ml ;0;105.99;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Kit Linha Antiqueda Therapy Aneethun ;1;220.0;220.0;22.0;https://perfil.mercadolivre.com.br/SANREMOMAGAZINE;Catanduva, São Paulo.
 Aneethun Kinoa Shampoo 1 Litro ;0;126.0;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Aneethun Kit Age System Completo ;0;247.89;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit 4 Em 1 Shampoo Condicionador Máscara Creme Alho Therapy ;0;89.9;0.0;0.0;https://perfil.mercadolivre.com.br/COSM%C3%89TICOS_EM_CASA;Carapicuíba, São Paulo.
 Aneethun Kinoa Force Lizz Shampoo 300ml + Mascara 250ml ;0;105.99;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Shampoo Reestruturante Kera 300ml ;0;49.9;0.0;0.0;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Aneethun Blond System Matização Intensa Shampoo + Máscar ;0;108.89;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Kit Shampoo Linha A 300ml + Aneethun Máscara Tutano 500g ;0;139.0;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+RADIANTE;Contagem, Minas Gerais.
 Creme De Alisamento Intenso Aneethun Flex Lizz - 250g ;1;84.9;84.9;21.23;https://perfil.mercadolivre.com.br/MEU+SALAO?brandId=1198;Londrina, Paraná.
 Kit Completo Aneethun Queen Restauração Capilar (5 Produtos) ;0;554.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+PROFISSIONAL;Belo Horizonte, Minas Gerais.
 Kit Completo Queen Restauração Capilar (5 Produtos) Aneethun ;0;590.0;0.0;0.0;https://perfil.mercadolivre.com.br/COSMETICOSBEST;Santa Luzia, Minas Gerais.
 Kit Shampoo + Máscara Age - Vitalidade Dos Fios - Aneethun ;0;107.8;0.0;0.0;https://perfil.mercadolivre.com.br/TBARROSF;São Paulo, São Paulo.
 Kit Queen Shampoo + Cond + Bb Queen + Oil Treatment Aneethun ;0;314.9;0.0;0.0;https://perfil.mercadolivre.com.br/COSMETICOSBEST;Santa Luzia, Minas Gerais.
 Aneethun Ampola Revive Hot Repair N2 30ml Termoprotetor Da ;1;37.0;37.0;37.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit Aneethun Shampoo Linha A 300ml + Máscara Queratina 500g ;0;114.9;0.0;0.0;https://perfil.mercadolivre.com.br/COSMETICOSBEST;Santa Luzia, Minas Gerais.
 Repositor Aminoplex Revive Aneethun 500ml ;0;145.67;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Creme De Silicone Aneethun 250ml ;2;87.99;175.98;22.0;https://perfil.mercadolivre.com.br/F.W+COSM%C3%89TICOS;Bauru, São Paulo.
 Kit Aneethun Shampoo Queen 230ml + Máscara 200ml + Geleia ;0;248.9;0.0;0.0;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Finalizador Aneethun Age System Ph 4,0 250g ;1;62.9;62.9;15.72;https://perfil.mercadolivre.com.br/MEU+SALAO?brandId=1198;Londrina, Paraná.
 Aneethun Blond System Matização Completa Cinza Kit 4 Prod ;0;247.9;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Kit Aneethun Cachos Therapy - Shampoo/máscara/condicionador ;0;195.9;0.0;0.0;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Kit Sh/mask/geleia Real+cronograma Cap Antiquebra Aneethun ;2;387.0;774.0;110.57;https://perfil.mercadolivre.com.br/TBARROSF;São Paulo, São Paulo.
 Máscara Force Fortalecedor System 1l Profissional Aneethun ;0;138.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+PROFISSIONAL;Belo Horizonte, Minas Gerais.
 Shampoo Aneethun Linha A 300ml ;2;50.9;101.8;25.45;https://perfil.mercadolivre.com.br/MEU+SALAO?brandId=1198;Londrina, Paraná.
 Aneethun Kit Force Shampoo Fortalecedor 300ml + Máscara 250g ;0;120.0;0.0;0.0;https://perfil.mercadolivre.com.br/COSMETICOSBEST;Santa Luzia, Minas Gerais.
 Aneethun Máscara Force Fortalecedor System 1l Profissional ;0;149.0;0.0;0.0;https://perfil.mercadolivre.com.br/COSMETICOSBEST;Santa Luzia, Minas Gerais.
 Aneethun Shampoo 1l Linha A Queratina E Silicone ;1;142.35;142.35;47.45;https://perfil.mercadolivre.com.br/EMPORIO_CABELEIREIRO;São Paulo, São Paulo.
 Finalizador Fotalecedor Force System 250g Aneethun ;0;60.0;0.0;0.0;https://perfil.mercadolivre.com.br/COSMETICOSBEST;Santa Luzia, Minas Gerais.
 Aneethun Kit Force 2 Dose Concentrada Força+crescimento 25g ;0;69.0;0.0;0.0;https://perfil.mercadolivre.com.br/COSMETICOSBEST;Santa Luzia, Minas Gerais.
 Aneethun Linha A Máscara Capilar Hidratação Intensiva 500g ;85;97.81;8313.85;1662.77;https://perfil.mercadolivre.com.br/PURAMANIACOSMETICOS;Presidente Prudente, São Paulo.
 Aneethun Kit Force Sh 300ml + Máscara + Finalizador + Dose ;0;194.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+PROFISSIONAL;Belo Horizonte, Minas Gerais.
 Aneethun Age Fluid Defense Finalizador 60ml ;0;54.28;0.0;0.0;https://perfil.mercadolivre.com.br/EMPORIO_CABELEIREIRO;São Paulo, São Paulo.
 Aneethun Kit Force Sh 300ml + Másc + Finalizador + 3 Dose ;0;239.0;0.0;0.0;https://perfil.mercadolivre.com.br/COSMETICOSBEST;Santa Luzia, Minas Gerais.
 Máscara Force Fortalecedor System 1l Aneethun Profissional ;0;119.9;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Aneethun Force System Profissional Kit 3 Produtos ;2;525.9;1051.8;131.47;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Aneethun Máscara Force Fortalecedor System 1l Profissional ;0;149.0;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Style Professional Lumière Sérum Antifrizz 55ml ;0;59.99;0.0;0.0;https://perfil.mercadolivre.com.br/HARE964344;Nova Serrana, Minas Gerais.
 Aneethun Shampoo Force Fortalecedor System 1l Profissional ;0;119.9;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Kit Force Shampoo Fortalecedor 1l + Máscara 1l Aneethun ;0;264.9;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Aneethun Kit Kera System Cauterização De Auto Impacto Litro ;0;395.0;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+RADIANTE;Contagem, Minas Gerais.
 Aneethun Máscara Force Fortalecedor System 1l Profissional ;0;149.0;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Spray Multibenefícios Aneethun Linha A 150ml ;2;48.34;96.68;16.11;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Aneethun Flex Liss Kit Alisamento ;0;164.05;0.0;0.0;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Aneethun Age System Kit Plástica Capilar Completo ;0;420.0;0.0;0.0;https://perfil.mercadolivre.com.br/OLIST?brandId=866;São Paulo, São Paulo.
 Pomada Aneethum Pasta Sculp (combo Com 2) - Frete Grátis ;2;135.0;270.0;30.0;https://perfil.mercadolivre.com.br/MAGAZINESANREMO;Pindorama, São Paulo.
 Aneethun Kit Shampoo 1l+ Creme 1l+ Máscara 1kg+ Spray 150ml ;0;515.0;0.0;0.0;https://perfil.mercadolivre.com.br/SDKPCOSM%C3%89TICOS;Campinas, São Paulo.
 Hair Spray Ultra Forte Aneethun Style 400ml ;3;78.0;234.0;23.4;https://perfil.mercadolivre.com.br/SANREMOMAGAZINE;Catanduva, São Paulo.
 Aneethun Kit Shampoo, Creme, Máscara E Spray Multibenefícios ;0;250.0;0.0;0.0;https://perfil.mercadolivre.com.br/SDKPCOSM%C3%89TICOS;Campinas, São Paulo.
 Aneethun Linha A Kit Shampoo 1l E Máscara Capilar 500g ;0;230.0;0.0;0.0;https://perfil.mercadolivre.com.br/SDKPCOSM%C3%89TICOS;Campinas, São Paulo.
 Repositor Aneethun Aminoplex - Proteção E Força - 500ml ;0;168.7;0.0;0.0;https://perfil.mercadolivre.com.br/TBARROSF;São Paulo, São Paulo.
 Aneethun Revive System ( 3 Produtos) ;0;159.0;0.0;0.0;https://perfil.mercadolivre.com.br/OLIST?brandId=866;São Paulo, São Paulo.
